epoch, batch, loss, loss_e, e_mae, e/N_mae
    9,   138,         0.005321,         0.005321,           2.2403,         0.070009
    9,   139,         0.011375,         0.011375,           3.2005,          0.10001
    9,   140,         0.012327,         0.012327,           3.2489,          0.10153
    9,   141,         0.001955,         0.001955,           1.2132,         0.037912
    9,   142,         0.040036,         0.040036,           4.9374,          0.15429
    9,   143,        0.0096854,        0.0096854,           2.6987,         0.084333
    9,   144,         0.005981,         0.005981,           1.8832,         0.058849
    9,   145,        0.0067518,        0.0067518,           2.1946,         0.068581
    9,   146,        0.0050458,        0.0050458,           2.0884,         0.065263
    9,   147,        0.0065407,        0.0065407,           1.9157,         0.059865
    9,   148,         0.012018,         0.012018,           2.5105,         0.078453
    9,   149,         0.014098,         0.014098,           2.8935,         0.090421
    9,   150,        0.0046125,        0.0046125,           1.1406,         0.035644
    9,   151,         0.028391,         0.028391,            5.111,          0.15972
    9,   152,        0.0027161,        0.0027161,           1.3243,         0.041383
    9,   153,          0.01722,          0.01722,           3.1412,         0.098163
    9,   154,        0.0032156,        0.0032156,           1.8043,         0.056385
    9,   155,         0.011796,         0.011796,           3.1615,         0.098798
    9,   156,       0.00090766,       0.00090766,          0.83089,         0.025965
    9,   157,        0.0014797,        0.0014797,          0.97371,         0.030429
    9,   158,        0.0083158,        0.0083158,           1.8199,         0.056873
    9,   159,        0.0078166,        0.0078166,           2.4954,          0.07798
    9,   160,         0.040579,         0.040579,           5.8622,           0.1832
    9,   161,        0.0019955,        0.0019955,            1.243,         0.038844
    9,   162,        0.0029882,        0.0029882,           1.7046,         0.053268
    9,   163,         0.016022,         0.016022,           3.1521,         0.098503
    9,   164,        0.0069806,        0.0069806,           2.4599,         0.076873
    9,   165,        0.0030196,        0.0030196,           1.5882,          0.04963
    9,   166,         0.002996,         0.002996,           1.1929,         0.037278
    9,   167,        0.0038561,        0.0038561,           1.5646,         0.048895
    9,   168,         0.013425,         0.013425,           2.8259,         0.088311
    9,   169,         0.008694,         0.008694,           2.6487,         0.082771
    9,   170,         0.006257,         0.006257,           2.1185,         0.066202
    9,   171,        0.0022161,        0.0022161,           1.0611,          0.03316
    9,   172,        0.0094773,        0.0094773,           2.8272,         0.088349
    9,   173,          0.01583,          0.01583,           3.2252,          0.10079
    9,   174,        0.0019508,        0.0019508,           1.0138,          0.03168
    9,   175,        0.0020792,        0.0020792,            1.015,         0.031718
    9,   176,        0.0086829,        0.0086829,           2.1374,         0.066794
    9,   177,        0.0095888,        0.0095888,           2.6031,         0.081346
    9,   178,        0.0045558,        0.0045558,           1.9539,         0.061058
    9,   179,        0.0062107,        0.0062107,           2.0579,         0.064309
    9,   180,         0.015541,         0.015541,           3.5024,          0.10945
    9,   181,         0.010124,         0.010124,           2.8782,         0.089944
    9,   182,        0.0031715,        0.0031715,           1.6994,         0.053106
    9,   183,         0.016264,         0.016264,           3.0606,         0.095644
    9,   184,         0.002562,         0.002562,           1.4961,         0.046755
    9,   185,         0.014387,         0.014387,           3.3713,          0.10535
    9,   186,        0.0072972,        0.0072972,           2.4523,         0.076635
    9,   187,          0.01216,          0.01216,           3.3024,           0.1032
    9,   188,        0.0064524,        0.0064524,           1.7509,         0.054715
    9,   189,              161,              161,           205.09,           6.4091
    9,   190,         0.015509,         0.015509,           3.5184,          0.10995
    9,   191,         0.021297,         0.021297,           4.1406,          0.12939
    9,   192,         0.028692,         0.028692,           5.1409,          0.16065
    9,   193,          0.14572,          0.14572,            10.84,          0.33876
    9,   194,         0.076035,         0.076035,             8.65,          0.27031
    9,   195,         0.056408,         0.056408,           6.8777,          0.21493
    9,   196,          0.12365,          0.12365,           10.427,          0.32583
    9,   197,         0.049757,         0.049757,           6.9659,          0.21768
    9,   198,         0.058108,         0.058108,           7.6248,          0.23828
    9,   199,         0.059198,         0.059198,           6.4893,          0.20279
    9,   200,         0.067561,         0.067561,           7.3142,          0.22857
    9,   201,         0.033124,         0.033124,            4.773,          0.14916
    9,   202,         0.087729,         0.087729,           8.2876,          0.25899
    9,   203,        0.0015629,        0.0015629,           1.2538,         0.039181
   10,     1,         0.045421,         0.045421,           5.8624,           0.1832
   10,     2,         0.010269,         0.010269,           2.9078,          0.09087
   10,     3,         0.049791,         0.049791,           6.3356,          0.19799
   10,     4,          0.01752,          0.01752,           3.6031,           0.1126
   10,     5,         0.051219,         0.051219,           5.5309,          0.17284
   10,     6,         0.065169,         0.065169,           7.1565,          0.22364
   10,     7,          0.02402,          0.02402,           3.8409,          0.12003
   10,     8,         0.031497,         0.031497,            4.453,          0.13916
   10,     9,         0.026712,         0.026712,           4.7844,          0.14951
   10,    10,         0.045668,         0.045668,           5.4983,          0.17182
   10,    11,         0.044101,         0.044101,            6.537,          0.20428
   10,    12,         0.046806,         0.046806,           6.0168,          0.18802
   10,    13,         0.011995,         0.011995,            2.267,         0.070844
   10,    14,         0.015222,         0.015222,           3.7285,          0.11651
   10,    15,        0.0056147,        0.0056147,           2.3488,         0.073399
   10,    16,         0.045092,         0.045092,           5.5724,          0.17414
   10,    17,         0.039328,         0.039328,           6.2136,          0.19418
   10,    18,         0.044523,         0.044523,           5.6507,          0.17658
   10,    19,        0.0081335,        0.0081335,           2.7448,         0.085776
   10,    20,        0.0064162,        0.0064162,           2.1991,         0.068723
   10,    21,         0.018999,         0.018999,           3.5132,          0.10979
   10,    22,        0.0082823,        0.0082823,           1.8716,         0.058489
   10,    23,          0.03811,          0.03811,           5.8045,          0.18139
   10,    24,         0.025577,         0.025577,           3.8412,          0.12004
   10,    25,         0.018825,         0.018825,           3.9619,          0.12381
   10,    26,         0.021181,         0.021181,           4.5132,          0.14104
   10,    27,       0.00087698,       0.00087698,          0.79758,         0.024924
   10,    28,         0.045253,         0.045253,            6.094,          0.19044
   10,    29,         0.031208,         0.031208,           5.1014,          0.15942
   10,    30,          0.01239,          0.01239,           3.2404,          0.10126
   10,    31,         0.012031,         0.012031,           2.9835,         0.093234
   10,    32,        0.0033592,        0.0033592,           1.7032,         0.053224
   10,    33,        0.0058682,        0.0058682,           2.1853,          0.06829
   10,    34,         0.032081,         0.032081,           4.2952,          0.13422
   10,    35,         0.007478,         0.007478,           2.3183,         0.072446
   10,    36,        0.0016776,        0.0016776,          0.94984,         0.029682
   10,    37,           0.0113,           0.0113,           3.0727,         0.096022
   10,    38,         0.010382,         0.010382,           2.6489,         0.082777
   10,    39,         0.014023,         0.014023,           3.2187,          0.10059
   10,    40,         0.013568,         0.013568,           3.1153,         0.097353
   10,    41,         0.068536,         0.068536,           6.5838,          0.20574
   10,    42,         0.022505,         0.022505,           3.8098,          0.11906
   10,    43,         0.017671,         0.017671,           4.0882,          0.12776
   10,    44,        0.0084342,        0.0084342,           2.7395,         0.085608
   10,    45,         0.018149,         0.018149,           3.5689,          0.11153
   10,    46,        0.0087333,        0.0087333,           2.3649,         0.073903
   10,    47,         0.018548,         0.018548,           4.0867,          0.12771
   10,    48,        0.0060132,        0.0060132,           1.7571,         0.054909
   10,    49,         0.021967,         0.021967,           4.2191,          0.13185
   10,    50,         0.014635,         0.014635,           3.3492,          0.10466
   10,    51,        0.0096387,        0.0096387,           2.7259,         0.085185
   10,    52,         0.015801,         0.015801,           3.7211,          0.11628
   10,    53,         0.013563,         0.013563,            2.939,         0.091843
   10,    54,        0.0066082,        0.0066082,           2.3113,         0.072228
   10,    55,         0.029787,         0.029787,           5.2688,          0.16465
   10,    56,         0.019206,         0.019206,           4.3635,          0.13636
   10,    57,        0.0069321,        0.0069321,           2.4039,         0.075122
   10,    58,         0.012803,         0.012803,           3.0573,          0.09554
   10,    59,           145.55,           145.55,           195.86,           6.1206
   10,    60,         0.025235,         0.025235,             4.03,          0.12594
   10,    61,         0.028564,         0.028564,           4.0106,          0.12533
   10,    62,          0.12022,          0.12022,            9.833,          0.30728
   10,    63,         0.045033,         0.045033,           6.0486,          0.18902
   10,    64,            0.136,            0.136,           11.334,          0.35419
   10,    65,          0.11818,          0.11818,           10.653,          0.33291
   10,    66,          0.13095,          0.13095,           10.495,          0.32796
   10,    67,          0.16387,          0.16387,           11.822,          0.36943
   10,    68,         0.024161,         0.024161,           4.7508,          0.14846
   10,    69,          0.14799,          0.14799,           12.184,          0.38075
   10,    70,         0.056168,         0.056168,           7.2829,          0.22759
   10,    71,       0.00070159,       0.00070159,          0.75911,         0.023722
   10,    72,         0.019062,         0.019062,            3.954,          0.12356
   10,    73,         0.045467,         0.045467,           5.4128,          0.16915
   10,    74,         0.030486,         0.030486,           3.9813,          0.12442
   10,    75,         0.028148,         0.028148,           4.3455,           0.1358
   10,    76,         0.078293,         0.078293,            8.163,          0.25509
   10,    77,        0.0062927,        0.0062927,           2.2477,          0.07024
   10,    78,        0.0087058,        0.0087058,           2.7668,         0.086462
   10,    79,         0.044232,         0.044232,           4.9082,          0.15338
   10,    80,         0.044778,         0.044778,           6.4056,          0.20018
   10,    81,         0.043992,         0.043992,           4.5083,          0.14088
   10,    82,         0.036093,         0.036093,           5.7935,          0.18105
   10,    83,         0.037299,         0.037299,           5.0653,          0.15829
   10,    84,         0.027549,         0.027549,           4.8481,           0.1515
   10,    85,          0.01034,          0.01034,           3.0793,         0.096229
   10,    86,         0.044718,         0.044718,           6.5366,          0.20427
   10,    87,         0.058669,         0.058669,           6.8657,          0.21455
   10,    88,         0.047522,         0.047522,           6.8704,           0.2147
   10,    89,         0.037393,         0.037393,           5.3532,          0.16729
   10,    90,         0.050094,         0.050094,           6.5626,          0.20508
   10,    91,         0.020659,         0.020659,           3.9605,          0.12377
   10,    92,         0.039177,         0.039177,           5.8489,          0.18278
   10,    93,         0.034885,         0.034885,           5.8564,          0.18301
   10,    94,         0.048606,         0.048606,           6.5641,          0.20513
   10,    95,         0.058259,         0.058259,           6.6746,          0.20858
   10,    96,         0.026608,         0.026608,           5.0768,          0.15865
   10,    97,         0.053233,         0.053233,           7.0863,          0.22145
   10,    98,        0.0065641,        0.0065641,           2.0492,         0.064038
   10,    99,         0.016889,         0.016889,            3.872,            0.121
   10,   100,         0.016475,         0.016475,           3.8606,          0.12064
   10,   101,         0.022034,         0.022034,           3.7638,          0.11762
   10,   102,         0.035426,         0.035426,           4.9106,          0.15346
   10,   103,         0.030369,         0.030369,           4.4579,          0.13931
   10,   104,         0.039516,         0.039516,           4.7916,          0.14974
   10,   105,         0.057162,         0.057162,           7.6174,          0.23804
   10,   106,         0.054099,         0.054099,           7.2767,           0.2274
   10,   107,         0.007243,         0.007243,           2.4826,         0.077582
   10,   108,         0.050915,         0.050915,            6.449,          0.20153
   10,   109,         0.041015,         0.041015,            6.087,          0.19022
   10,   110,          0.02459,          0.02459,           4.4742,          0.13982
   10,   111,         0.023703,         0.023703,           4.5381,          0.14181
   10,   112,         0.032659,         0.032659,           5.5958,          0.17487
   10,   113,          0.01325,          0.01325,           2.7885,         0.087141
   10,   114,         0.022618,         0.022618,           4.1911,          0.13097
   10,   115,         0.029109,         0.029109,           3.6239,          0.11325
   10,   116,         0.031038,         0.031038,           5.4037,          0.16886
   10,   117,         0.023205,         0.023205,           4.4483,          0.13901
   10,   118,         0.019811,         0.019811,           3.9058,          0.12206
   10,   119,         0.014028,         0.014028,           3.3667,          0.10521
   10,   120,         0.059707,         0.059707,             7.24,          0.22625
   10,   121,         0.027967,         0.027967,            5.281,          0.16503
   10,   122,        0.0060697,        0.0060697,           2.1551,         0.067345
   10,   123,        0.0037169,        0.0037169,           1.5328,         0.047899
   10,   124,        0.0096697,        0.0096697,           2.8429,          0.08884
   10,   125,         0.014881,         0.014881,           3.3755,          0.10548
   10,   126,         0.010317,         0.010317,           2.9111,         0.090971
   10,   127,         0.026299,         0.026299,           4.4781,          0.13994
   10,   128,        0.0099489,        0.0099489,           2.8733,         0.089792
   10,   129,         0.029951,         0.029951,           5.2922,          0.16538
   10,   130,        0.0086876,        0.0086876,            2.433,         0.076031
   10,   131,         0.015367,         0.015367,           3.0432,           0.0951
   10,   132,         0.014332,         0.014332,           2.9841,         0.093253
   10,   133,         0.012712,         0.012712,           3.2561,          0.10175
   10,   134,         0.012577,         0.012577,           3.1788,         0.099336
   10,   135,         0.012008,         0.012008,           2.9664,           0.0927
   10,   136,        0.0068585,        0.0068585,           2.4327,         0.076021
   10,   137,        0.0083444,        0.0083444,           2.2838,         0.071369
   10,   138,        0.0015017,        0.0015017,          0.87562,         0.027363
   10,   139,        0.0092121,        0.0092121,           2.4811,         0.077535
   10,   140,        0.0077422,        0.0077422,           2.7694,         0.086545
   10,   141,         0.018914,         0.018914,           3.4328,          0.10728
   10,   142,         0.034147,         0.034147,           4.5215,           0.1413
   10,   143,        0.0033527,        0.0033527,           1.7048,         0.053275
   10,   144,         0.018066,         0.018066,           4.0762,          0.12738
   10,   145,        0.0046229,        0.0046229,            1.812,         0.056625
   10,   146,         0.042979,         0.042979,           6.4866,           0.2027
   10,   147,       0.00082445,       0.00082445,          0.64312,         0.020097
   10,   148,         0.018509,         0.018509,           3.9093,          0.12216
   10,   149,        0.0059302,        0.0059302,           2.0774,          0.06492
   10,   150,         0.012596,         0.012596,           3.1209,         0.097529
   10,   151,        0.0084512,        0.0084512,           2.4357,         0.076116
   10,   152,         0.014118,         0.014118,           3.7216,           0.1163
   10,   153,         0.024418,         0.024418,           4.7151,          0.14735
   10,   154,        0.0079676,        0.0079676,           2.0715,         0.064733
   10,   155,        0.0080345,        0.0080345,           2.3345,         0.072954
   10,   156,        0.0012911,        0.0012911,          0.92461,         0.028894
   10,   157,        0.0072301,        0.0072301,           2.5469,         0.079591
   10,   158,         0.028891,         0.028891,           4.0774,          0.12742
   10,   159,        0.0048894,        0.0048894,            1.925,         0.060156
   10,   160,        0.0078479,        0.0078479,           2.8117,         0.087866
   10,   161,        0.0053877,        0.0053877,           1.9901,          0.06219
   10,   162,         0.010899,         0.010899,           2.7517,          0.08599
   10,   163,         0.012818,         0.012818,            3.235,          0.10109
   10,   164,         0.015178,         0.015178,           3.3285,          0.10401
   10,   165,         0.011689,         0.011689,           3.2062,           0.1002
   10,   166,        0.0093282,        0.0093282,           2.7611,         0.086284
   10,   167,         0.015852,         0.015852,           2.5886,         0.080893
   10,   168,        0.0052729,        0.0052729,           2.1555,         0.067359
   10,   169,         0.021182,         0.021182,            4.519,          0.14122
   10,   170,        0.0091452,        0.0091452,           2.7509,         0.085966
   10,   171,        0.0046617,        0.0046617,           2.0032,         0.062599
   10,   172,         0.017039,         0.017039,           3.8291,          0.11966
   10,   173,        0.0086337,        0.0086337,           2.1087,         0.065896
   10,   174,        0.0031441,        0.0031441,           1.6318,         0.050994
   10,   175,        0.0067109,        0.0067109,           1.8957,         0.059241
   10,   176,         0.017254,         0.017254,           3.2389,          0.10122
   10,   177,        0.0077995,        0.0077995,           2.4312,         0.075976
   10,   178,        0.0043184,        0.0043184,            1.881,         0.058781
   10,   179,         0.015592,         0.015592,           3.4316,          0.10724
   10,   180,        0.0099535,        0.0099535,           2.1503,         0.067198
   10,   181,        0.0017068,        0.0017068,           1.1245,         0.035142
   10,   182,        0.0024699,        0.0024699,           1.4393,         0.044978
   10,   183,         0.005041,         0.005041,           1.8949,         0.059215
   10,   184,         0.015532,         0.015532,           3.4396,          0.10749
   10,   185,        0.0052191,        0.0052191,           2.2604,         0.070639
   10,   186,        0.0019613,        0.0019613,           1.1547,         0.036083
   10,   187,        0.0080652,        0.0080652,            2.622,         0.081939
   10,   188,        0.0018195,        0.0018195,           1.1784,         0.036825
   10,   189,        0.0036034,        0.0036034,           1.5205,         0.047517
   10,   190,         0.019962,         0.019962,           3.9674,          0.12398
   10,   191,        0.0057988,        0.0057988,           2.3381,         0.073067
   10,   192,        0.0050176,        0.0050176,           2.0796,         0.064987
   10,   193,        0.0054585,        0.0054585,           1.7425,         0.054454
   10,   194,        0.0026284,        0.0026284,           1.1684,         0.036514
   10,   195,        0.0077488,        0.0077488,           2.2761,         0.071128
   10,   196,        0.0083546,        0.0083546,           2.6931,         0.084159
   10,   197,        0.0068031,        0.0068031,           2.2172,         0.069286
   10,   198,        0.0041695,        0.0041695,            1.697,          0.05303
   10,   199,        0.0052948,        0.0052948,           2.1087,         0.065896
   10,   200,         0.014063,         0.014063,           2.9233,         0.091352
   10,   201,        0.0092602,        0.0092602,           2.6886,         0.084018
   10,   202,        0.0046845,        0.0046845,           1.6801,         0.052504
   10,   203,        0.0019037,        0.0019037,           1.3626,         0.042581
   11,     1,        0.0086278,        0.0086278,           2.4559,         0.076746
   11,     2,        0.0037964,        0.0037964,           1.3818,         0.043182
   11,     3,         0.010337,         0.010337,           2.2125,         0.069139
   11,     4,        0.0054664,        0.0054664,           1.6666,         0.052083
   11,     5,         0.003377,         0.003377,           1.7012,         0.053162
   11,     6,        0.0019015,        0.0019015,           1.1362,         0.035506
   11,     7,         0.019015,         0.019015,           3.3475,          0.10461
   11,     8,        0.0083966,        0.0083966,           2.5332,         0.079163
   11,     9,          0.00509,          0.00509,           1.8093,         0.056541
   11,    10,        0.0050312,        0.0050312,           1.9311,         0.060348
   11,    11,        0.0065399,        0.0065399,           2.3561,         0.073628
   11,    12,        0.0051669,        0.0051669,           1.8486,         0.057769
   11,    13,        0.0093511,        0.0093511,           2.9069,         0.090842
   11,    14,        0.0032278,        0.0032278,           1.4555,         0.045485
   11,    15,         0.006248,         0.006248,           2.5264,         0.078949
   11,    16,        0.0093812,        0.0093812,           2.5722,          0.08038
   11,    17,        0.0097059,        0.0097059,           2.5335,         0.079173
   11,    18,        0.0030832,        0.0030832,            1.431,          0.04472
   11,    19,         0.015326,         0.015326,           2.6994,         0.084357
   11,    20,       0.00089085,       0.00089085,          0.87977,         0.027493
   11,    21,        0.0037495,        0.0037495,           1.6762,         0.052381
   11,    22,        0.0073856,        0.0073856,           2.3284,         0.072764
   11,    23,        0.0031196,        0.0031196,           1.5964,         0.049887
   11,    24,        0.0024717,        0.0024717,           1.3453,         0.042039
   11,    25,        0.0075178,        0.0075178,           2.7561,         0.086127
   11,    26,        0.0036117,        0.0036117,           1.6537,         0.051677
   11,    27,        0.0034311,        0.0034311,           1.6667,         0.052084
   11,    28,         0.019348,         0.019348,           3.6897,           0.1153
   11,    29,        0.0081592,        0.0081592,           2.7159,         0.084871
   11,    30,         0.006629,         0.006629,           1.6259,          0.05081
   11,    31,        0.0038592,        0.0038592,           1.5688,         0.049026
   11,    32,           0.0152,           0.0152,           2.6934,         0.084168
   11,    33,        0.0076704,        0.0076704,           1.8426,         0.057582
   11,    34,        0.0044156,        0.0044156,           1.8344,         0.057325
   11,    35,        0.0066893,        0.0066893,           2.3818,         0.074431
   11,    36,        0.0074969,        0.0074969,           2.3012,         0.071913
   11,    37,        0.0053834,        0.0053834,           1.9847,         0.062021
   11,    38,        0.0054685,        0.0054685,           1.7099,         0.053436
   11,    39,        0.0066833,        0.0066833,           2.1182,         0.066195
   11,    40,         0.011424,         0.011424,           3.2714,          0.10223
   11,    41,        0.0028691,        0.0028691,           1.2766,         0.039895
   11,    42,        0.0024083,        0.0024083,           1.4603,         0.045634
   11,    43,        0.0029446,        0.0029446,           1.5769,          0.04928
   11,    44,         0.012251,         0.012251,           3.1466,         0.098332
   11,    45,        0.0040955,        0.0040955,           1.7605,         0.055015
   11,    46,        0.0074006,        0.0074006,           2.5125,         0.078516
   11,    47,        0.0050116,        0.0050116,           1.6829,         0.052591
   11,    48,           0.0048,           0.0048,           1.6735,         0.052297
   11,    49,        0.0023792,        0.0023792,           1.1083,         0.034633
   11,    50,         0.013339,         0.013339,           3.3442,          0.10451
   11,    51,        0.0041703,        0.0041703,           1.8748,         0.058589
   11,    52,        0.0074276,        0.0074276,            2.554,         0.079813
   11,    53,         0.012352,         0.012352,           2.9274,         0.091482
   11,    54,           129.08,           129.08,           183.23,           5.7259
   11,    55,         0.095655,         0.095655,           9.4896,          0.29655
   11,    56,          0.19146,          0.19146,           12.595,           0.3936
   11,    57,          0.08067,          0.08067,           8.8318,          0.27599
   11,    58,            0.113,            0.113,           10.461,          0.32692
   11,    59,          0.13058,          0.13058,           11.469,          0.35841
   11,    60,          0.19906,          0.19906,           13.716,          0.42863
   11,    61,          0.14824,          0.14824,             12.2,          0.38125
   11,    62,          0.10748,          0.10748,           8.8766,          0.27739
   11,    63,         0.053652,         0.053652,           6.4264,          0.20082
   11,    64,         0.041218,         0.041218,            5.701,          0.17815
   11,    65,         0.072185,         0.072185,           8.3956,          0.26236
   11,    66,         0.048213,         0.048213,           5.7599,             0.18
   11,    67,         0.038958,         0.038958,           5.8769,          0.18365
   11,    68,         0.049697,         0.049697,           5.9682,          0.18651
   11,    69,          0.11196,          0.11196,           9.5855,          0.29955
   11,    70,         0.020305,         0.020305,           3.5197,          0.10999
   11,    71,          0.07101,          0.07101,           7.3652,          0.23016
   11,    72,         0.057615,         0.057615,           6.3381,          0.19807
   11,    73,         0.038877,         0.038877,           5.4606,          0.17064
   11,    74,         0.010544,         0.010544,           2.5342,         0.079192
   11,    75,         0.037256,         0.037256,           5.6577,           0.1768
   11,    76,         0.037924,         0.037924,           4.5402,          0.14188
   11,    77,          0.02907,          0.02907,            4.821,          0.15066
   11,    78,         0.017225,         0.017225,           3.8333,          0.11979
   11,    79,         0.012997,         0.012997,           3.2125,          0.10039
   11,    80,         0.031401,         0.031401,           4.7889,          0.14965
   11,    81,         0.057042,         0.057042,           6.5791,           0.2056
   11,    82,          0.03328,          0.03328,           3.4355,          0.10736
   11,    83,        0.0048569,        0.0048569,           1.7661,         0.055189
   11,    84,         0.023925,         0.023925,            4.077,          0.12741
   11,    85,         0.077301,         0.077301,            8.523,          0.26634
   11,    86,        0.0021867,        0.0021867,           1.2281,         0.038377
   11,    87,         0.047624,         0.047624,           5.8061,          0.18144
   11,    88,         0.018706,         0.018706,           2.9561,         0.092379
   11,    89,        0.0088293,        0.0088293,           2.6692,         0.083412
   11,    90,        0.0093814,        0.0093814,           2.6467,         0.082709
   11,    91,        0.0051978,        0.0051978,           2.1059,         0.065811
   11,    92,        0.0049215,        0.0049215,           1.9232,         0.060101
   11,    93,         0.016954,         0.016954,           2.7587,         0.086208
   11,    94,         0.019933,         0.019933,             4.36,          0.13625
   11,    95,        0.0052341,        0.0052341,           2.1609,          0.06753
   11,    96,           0.0267,           0.0267,           3.0112,         0.094101
   11,    97,          0.02845,          0.02845,            4.178,          0.13056
   11,    98,         0.044704,         0.044704,           5.2385,           0.1637
   11,    99,         0.014017,         0.014017,           3.0484,         0.095261
   11,   100,        0.0095261,        0.0095261,           2.5701,         0.080316
   11,   101,         0.028351,         0.028351,           4.7676,          0.14899
   11,   102,         0.014434,         0.014434,            2.994,         0.093563
   11,   103,         0.025396,         0.025396,           3.6662,          0.11457
   11,   104,         0.035376,         0.035376,           5.2735,           0.1648
   11,   105,          0.03165,          0.03165,           4.3529,          0.13603
   11,   106,         0.015591,         0.015591,           3.7833,          0.11823
   11,   107,        0.0038229,        0.0038229,           1.9097,         0.059677
   11,   108,          0.02759,          0.02759,           3.5187,          0.10996
   11,   109,         0.010907,         0.010907,           2.5118,         0.078493
   11,   110,        0.0074718,        0.0074718,           2.1175,         0.066172
   11,   111,         0.018937,         0.018937,           4.1822,          0.13069
   11,   112,         0.031961,         0.031961,           5.1786,          0.16183
   11,   113,        0.0003322,        0.0003322,           0.5709,         0.017841
   11,   114,         0.014061,         0.014061,           3.3768,          0.10553
   11,   115,        0.0056527,        0.0056527,           2.1101,          0.06594
   11,   116,         0.020883,         0.020883,           4.0691,          0.12716
   11,   117,         0.042129,         0.042129,           4.9927,          0.15602
   11,   118,         0.018683,         0.018683,            3.904,            0.122
   11,   119,          0.01807,          0.01807,              4.1,          0.12813
   11,   120,         0.013862,         0.013862,           3.3751,          0.10547
   11,   121,         0.017198,         0.017198,           4.0982,          0.12807
   11,   122,         0.019605,         0.019605,           4.2142,          0.13169
   11,   123,           0.0391,           0.0391,           6.0928,           0.1904
   11,   124,         0.018694,         0.018694,           3.7034,          0.11573
   11,   125,        0.0040969,        0.0040969,           1.7675,         0.055234
   11,   126,        0.0063373,        0.0063373,            2.238,         0.069937
   11,   127,        0.0050798,        0.0050798,           2.0506,          0.06408
   11,   128,         0.031192,         0.031192,           4.7849,          0.14953
   11,   129,        0.0024203,        0.0024203,           1.5472,          0.04835
   11,   130,         0.045888,         0.045888,           4.7644,          0.14889
   11,   131,         0.025978,         0.025978,           4.0477,          0.12649
   11,   132,         0.016682,         0.016682,           3.4387,          0.10746
   11,   133,         0.015001,         0.015001,           2.9959,         0.093623
   11,   134,        0.0090131,        0.0090131,           2.9285,         0.091517
   11,   135,        0.0037997,        0.0037997,           1.6035,         0.050111
   11,   136,         0.013252,         0.013252,           3.3768,          0.10552
   11,   137,        0.0056677,        0.0056677,           1.9049,         0.059528
   11,   138,         0.003966,         0.003966,           1.8127,         0.056647
   11,   139,         0.019385,         0.019385,            3.918,          0.12244
   11,   140,        0.0062386,        0.0062386,           2.2721,         0.071004
   11,   141,         0.011605,         0.011605,           2.8875,         0.090233
   11,   142,         0.010758,         0.010758,           3.0526,         0.095394
   11,   143,        0.0066706,        0.0066706,           2.5546,         0.079831
   11,   144,         0.012007,         0.012007,           2.9186,         0.091206
   11,   145,         0.025438,         0.025438,           4.3255,          0.13517
   11,   146,         0.013306,         0.013306,            3.539,          0.11059
   11,   147,        0.0041314,        0.0041314,           1.8077,         0.056491
   11,   148,        0.0052342,        0.0052342,           1.6729,          0.05228
   11,   149,         0.014149,         0.014149,           3.3399,          0.10437
   11,   150,        0.0028128,        0.0028128,           1.5163,         0.047384
   11,   151,         0.057496,         0.057496,           6.6782,          0.20869
   11,   152,        0.0098681,        0.0098681,           2.6463,         0.082698
   11,   153,         0.020262,         0.020262,            3.293,          0.10291
   11,   154,         0.019681,         0.019681,            3.602,          0.11256
   11,   155,        0.0047702,        0.0047702,           2.1149,         0.066091
   11,   156,        0.0073919,        0.0073919,            2.138,         0.066814
   11,   157,        0.0080655,        0.0080655,           2.2692,         0.070912
   11,   158,         0.014647,         0.014647,           2.7621,         0.086315
   11,   159,        0.0086291,        0.0086291,           2.3765,         0.074266
   11,   160,        0.0031785,        0.0031785,           1.4453,         0.045165
   11,   161,         0.016854,         0.016854,           4.1429,          0.12947
   11,   162,        0.0068481,        0.0068481,           2.1362,         0.066757
   11,   163,        0.0041835,        0.0041835,           1.3386,         0.041831
   11,   164,        0.0099461,        0.0099461,           2.9118,         0.090995
   11,   165,        0.0076135,        0.0076135,           2.1794,         0.068106
   11,   166,        0.0079291,        0.0079291,           2.6691,         0.083411
   11,   167,         0.019414,         0.019414,           3.5052,          0.10954
   11,   168,        0.0063974,        0.0063974,           2.2658,         0.070807
   11,   169,        0.0028836,        0.0028836,           1.6126,         0.050394
   11,   170,        0.0081652,        0.0081652,           2.6439,         0.082621
   11,   171,        0.0056754,        0.0056754,           2.0718,         0.064745
   11,   172,         0.019753,         0.019753,           3.2288,           0.1009
   11,   173,         0.005268,         0.005268,           2.0332,         0.063538
   11,   174,        0.0074048,        0.0074048,           2.2167,         0.069272
   11,   175,         0.027869,         0.027869,           4.8346,          0.15108
   11,   176,        0.0061864,        0.0061864,           1.9605,         0.061264
   11,   177,        0.0038107,        0.0038107,           1.3464,         0.042074
   11,   178,         0.012008,         0.012008,           2.8457,         0.088928
   11,   179,        0.0094576,        0.0094576,           2.5335,         0.079172
   11,   180,         0.011821,         0.011821,           3.0006,         0.093769
   11,   181,        0.0018063,        0.0018063,           1.2484,         0.039012
   11,   182,        0.0030692,        0.0030692,           1.4644,         0.045764
   11,   183,         0.002125,         0.002125,           1.1182,         0.034944
   11,   184,        0.0046863,        0.0046863,            1.885,         0.058905
   11,   185,        0.0078407,        0.0078407,           2.4131,         0.075408
   11,   186,        0.0059089,        0.0059089,           2.0799,         0.064997
   11,   187,        0.0076177,        0.0076177,           2.0782,         0.064942
